dataset,method,num_samples,dev,test,seed
codex,LESS (DG),2500,0.6005067247897387,0.6830963598111192,2
codex,LESS (DG),5000,0.6085283290594816,0.6993623722243953,0
codex,LESS (DG),5000,0.6113311350345612,0.7009963925827194,1
codex,LESS (DG),5000,0.6042990535497665,0.7000086934783974,2
codex,LESS (DG),10000,0.5756700113415718,0.666456300765276,0
codex,LESS (DG),10000,0.5708152782171965,0.6681685857474804,1
codex,LESS (DG),10000,0.5743096936494112,0.6612109717082333,2
codex,LESS (KNN-KDE),500,0.49893287010490894,0.5962231419980526,0
codex,LESS (KNN-KDE),500,0.49197070114314556,0.5892418143717019,1
codex,LESS (KNN-KDE),500,0.488591268658638,0.5895735832887727,2
codex,LESS (KNN-KDE),1000,0.5549217332154512,0.6479833299243772,0
codex,LESS (KNN-KDE),1000,0.5329190790653229,0.6305098096663887,1
codex,LESS (KNN-KDE),1000,0.5400148294866085,0.6369411128799658,2
codex,LESS (KNN-KDE),2500,0.5946008358150721,0.6807981250253884,0
codex,LESS (KNN-KDE),2500,0.5917826257646084,0.6860486434118168,1
codex,LESS (KNN-KDE),2500,0.590083871036768,0.6767220464912621,2
codex,LESS (KNN-KDE),5000,0.5886120572686195,0.6865165154072078,0
codex,LESS (KNN-KDE),5000,0.5944316238164902,0.6914909109473228,1
codex,LESS (KNN-KDE),5000,0.5816837623715401,0.6810237491453016,2
codex,LESS (KNN-KDE),10000,0.5669374819844961,0.6633936870541122,0
codex,LESS (KNN-KDE),10000,0.5375475566834211,0.6428742567832405,1
codex,LESS (KNN-KDE),10000,0.553391195833683,0.6541052349918598,2
codex,LESS (KNN-Unif.),500,0.5006221998482943,0.5935892271431716,0
codex,LESS (KNN-Unif.),500,0.4948312807828188,0.591629142696793,1
codex,LESS (KNN-Unif.),500,0.4981350414454937,0.59417960480661,2
codex,LESS (KNN-Unif.),1000,0.551384573802352,0.6468311455604192,0
codex,LESS (KNN-Unif.),1000,0.5381781402975321,0.6383056306355709,1
