dataset,method,num_samples,dev,test,seed
codex,RDS+ (RR),10000,1.1112242117524147,1.0596045393597435,1
codex,RDS+ (RR),10000,1.1140246912837029,1.0576313698815334,2
codex,Random,500,0.9719504415988922,0.9723305939822584,0
codex,Random,500,0.9786378853023052,0.9733101774913233,1
codex,Random,500,0.9690628983080387,0.9717107818436783,2
codex,Random,1000,0.9971358999609947,0.9938121636876384,0
codex,Random,1000,0.9678906723856926,0.963824483188423,1
codex,Random,1000,0.9970518760383129,0.988284342141973,2
codex,Random,2500,1.0295054987072945,1.0185977989757382,0
codex,Random,2500,1.05807201936841,1.0335355322505977,1
codex,Random,2500,1.0538958609104156,1.0309161531764108,2
codex,Random,5000,1.0652334466576576,1.0387654870345786,0
codex,Random,5000,1.0592616982758045,1.0291488540132303,1
codex,Random,5000,1.0524565540254116,1.0296871386267044,2
codex,Random,10000,1.098727960139513,1.060660794377327,0
codex,Random,10000,1.0876232013106346,1.054399378899787,1
codex,Random,10000,1.043565522879362,1.0172957556473243,2
gsm8k,EMBED (RR),500,0.8168936148285866,3.555616593342825,0
gsm8k,EMBED (RR),500,0.826178677380085,3.4104083479128615,1
gsm8k,EMBED (RR),500,0.849104754626751,3.37474170826528,2
gsm8k,EMBED (RR),1000,0.8255876451730728,3.263850131750649,0
gsm8k,EMBED (RR),1000,0.8474856168031693,3.1192568179058973,1
gsm8k,EMBED (RR),1000,0.8233977630734444,3.234032291187492,2
gsm8k,EMBED (RR),2500,0.8161867335438728,3.9629984561740854,0
gsm8k,EMBED (RR),2500,0.822953000664711,4.03332037370796,1
gsm8k,EMBED (RR),2500,0.836003340780735,4.012014423743444,2
gsm8k,EMBED (RR),5000,0.8140048384666443,4.406968883170243,0
gsm8k,EMBED (RR),5000,0.7944830767810345,4.337025073281375,1
gsm8k,EMBED (RR),5000,0.8370626270771027,4.345339019249749,2
gsm8k,EMBED (RR),10000,0.8374881334602833,4.519159911888129,0
gsm8k,EMBED (RR),10000,0.840246669948101,4.495272347654151,1
gsm8k,EMBED (RR),10000,0.8237748481333256,4.728019785573755,2
gsm8k,LESS (DG),500,0.7133884504437447,4.4664158240875755,0
gsm8k,LESS (DG),500,0.7227799519896507,4.368054069109809,1
gsm8k,LESS (DG),500,0.7335570342838764,4.379727993705582,2
gsm8k,LESS (DG),1000,0.7302483506500721,4.49987155438554,0
gsm8k,LESS (DG),1000,0.7110517770051956,4.688055448047676,1
gsm8k,LESS (DG),1000,0.6951781585812569,4.604495359967386,2
gsm8k,LESS (DG),2500,0.7132954001426697,4.862635269772383,0
gsm8k,LESS (DG),2500,0.719915509223938,4.831737062260452,1
gsm8k,LESS (DG),2500,0.7047246508300304,4.8526886194560275,2
gsm8k,LESS (DG),5000,0.7146896012127399,4.8509701643141945,0
gsm8k,LESS (DG),5000,0.7100658901035786,4.814152537917802,1
gsm8k,LESS (DG),5000,0.7061494328081608,4.854095568342404,2
gsm8k,LESS (DG),10000,0.7332396991550922,4.697772015578101,0
gsm8k,LESS (DG),10000,0.7149639949202538,4.71513014512138,1
gsm8k,LESS (DG),10000,0.7364379577338696,4.486065451171562,2
gsm8k,LESS (KNN-KDE),500,0.7009070962667465,4.46690060063869,0
gsm8k,LESS (KNN-KDE),500,0.700993862003088,4.44892715413612,1
gsm8k,LESS (KNN-KDE),500,0.6984182633459568,4.438431721008393,2
gsm8k,LESS (KNN-KDE),1000,0.7010522149503231,4.611059512217177,0
gsm8k,LESS (KNN-KDE),1000,0.7073437087237835,4.652407694260581,1
gsm8k,LESS (KNN-KDE),1000,0.7013968266546726,4.5782623896551815,2
gsm8k,LESS (KNN-KDE),2500,0.7049094252288342,4.747395696741239,0
gsm8k,LESS (KNN-KDE),2500,0.7049009427428246,4.785552368460504,1
gsm8k,LESS (KNN-KDE),2500,0.70775081589818,4.786815906673602,2
