dataset,method,num_samples,dev,test,seed
bbh,RDS+ (RR),1000,0.33887552391783693,6.723700968594142,2
bbh,RDS+ (RR),2500,0.33104341753103117,7.037912713256488,0
bbh,RDS+ (RR),2500,0.32960796480377513,7.033703178217692,1
bbh,RDS+ (RR),2500,0.33110016032501505,7.2541598137614,2
bbh,RDS+ (RR),5000,0.3204325327626717,7.331408069487487,0
bbh,RDS+ (RR),5000,0.3213804363284582,7.351554915920012,1
bbh,RDS+ (RR),5000,0.31953118304595535,7.250428517738844,2
bbh,RDS+ (RR),10000,0.32622743039219465,7.538610306419255,0
bbh,RDS+ (RR),10000,0.3281779457113625,7.4402665506491665,1
bbh,RDS+ (RR),10000,0.328149846582501,7.4206405110191485,2
bbh,Random,500,0.32792130462181424,6.157772209307067,0
bbh,Random,500,0.32710774767178075,6.170020198194026,1
bbh,Random,500,0.3283875028108373,6.113416591321904,2
bbh,Random,1000,0.3250681390456947,6.39681123077842,0
bbh,Random,1000,0.31996230215386107,6.284138938529648,1
bbh,Random,1000,0.32246762495717884,6.197274217479626,2
bbh,Random,2500,0.319964324572572,6.608400898455035,0
bbh,Random,2500,0.32085410901057865,6.718741800035864,1
bbh,Random,2500,0.32296718574232525,6.735167415886133,2
bbh,Random,5000,0.32640749110299866,7.239666899435899,0
bbh,Random,5000,0.32866674638640736,6.899471543897518,1
bbh,Random,5000,0.33302093228256263,7.075544291103953,2
bbh,Random,10000,0.3391614650134687,7.503025637054165,0
bbh,Random,10000,0.34164029769139526,7.327425966017844,1
bbh,Random,10000,0.3417844914911706,7.58327368652925,2
codex,EMBED (RR),500,0.854025324806571,0.9200980628060328,0
codex,EMBED (RR),500,0.8558865915983915,0.9227270462827103,1
codex,EMBED (RR),500,0.8601477835327387,0.9253693420339275,2
codex,EMBED (RR),1000,0.8446666747331619,0.9052598351562345,0
codex,EMBED (RR),1000,0.8511008713394403,0.9087379227417547,1
codex,EMBED (RR),1000,0.8403975311666727,0.903387483108688,2
codex,EMBED (RR),2500,0.835943229496479,0.8936119203430575,0
codex,EMBED (RR),2500,0.8318480607122183,0.8899765573441982,1
codex,EMBED (RR),2500,0.8281633611768484,0.8871800541072279,2
codex,EMBED (RR),5000,0.8199169375002384,0.8823295822618781,0
codex,EMBED (RR),5000,0.8311581201851368,0.8906336644211331,1
codex,EMBED (RR),5000,0.8229035884141922,0.8828690069148669,2
codex,EMBED (RR),10000,0.830956619232893,0.8915363209875854,0
codex,EMBED (RR),10000,0.8230195976793766,0.8852515153184131,1
codex,EMBED (RR),10000,0.827567158266902,0.8874313784008091,2
codex,LESS (DG),500,0.7862882800400257,0.8595755333836014,0
codex,LESS (DG),500,0.7848307471722364,0.8575636580385066,1
codex,LESS (DG),500,0.7913820240646601,0.8622824458052983,2
codex,LESS (DG),1000,0.7655881103128195,0.8359663740203187,0
codex,LESS (DG),1000,0.7634448297321796,0.8358410685449034,1
codex,LESS (DG),1000,0.7651737369596958,0.8377277420179264,2
codex,LESS (DG),2500,0.7555278111249208,0.8274430720185911,0
codex,LESS (DG),2500,0.754958800971508,0.830215335295007,1
codex,LESS (DG),2500,0.7467636670917273,0.8230037455623215,2
codex,LESS (DG),5000,0.7402260471135378,0.8162410408258438,0
codex,LESS (DG),5000,0.7436176966875792,0.8170492624914324,1
codex,LESS (DG),5000,0.7442882638424635,0.8179913027262365,2
codex,LESS (DG),10000,0.7365337014198303,0.8151903051782299,0
codex,LESS (DG),10000,0.7331701200455427,0.8119406467555342,1
codex,LESS (DG),10000,0.7435508631169796,0.8189033759204117,2
codex,LESS (KNN-KDE),500,0.7751307226717472,0.8442561456279175,0
codex,LESS (KNN-KDE),500,0.7728051412850618,0.8418073708543906,1
codex,LESS (KNN-KDE),500,0.767069973051548,0.8371283157250365,2
codex,LESS (KNN-KDE),1000,0.7595532946288586,0.8293404722133199,0
codex,LESS (KNN-KDE),1000,0.7547594383358955,0.8242699063911632,1
codex,LESS (KNN-KDE),1000,0.7550101596862078,0.82380690043037,2
codex,LESS (KNN-KDE),2500,0.7414519302546978,0.8160652857575867,0
codex,LESS (KNN-KDE),2500,0.7437298055738211,0.8167894950790985,1
codex,LESS (KNN-KDE),2500,0.7414323836565018,0.8182262784323177,2
codex,LESS (KNN-KDE),5000,0.7387773767113686,0.8157268348779227,0
codex,LESS (KNN-KDE),5000,0.7372536789625883,0.8096560076684565,1
codex,LESS (KNN-KDE),5000,0.7375086192041636,0.8122166480768371,2
codex,LESS (KNN-KDE),10000,0.7359936404973269,0.8122644551299714,0
codex,LESS (KNN-KDE),10000,0.7377093061804771,0.8129616681788419,1
codex,LESS (KNN-KDE),10000,0.7300636377185583,0.8048948538867203,2
codex,LESS (KNN-Unif.),500,0.7713597491383553,0.8423297774751444,0
codex,LESS (KNN-Unif.),500,0.7795041631907225,0.8484727202637775,1
codex,LESS (KNN-Unif.),500,0.7711065616458654,0.8429676814860588,2
codex,LESS (KNN-Unif.),1000,0.7573032546788454,0.8281981070098039,0
codex,LESS (KNN-Unif.),1000,0.7593002058565617,0.8274551732717333,1
codex,LESS (KNN-Unif.),1000,0.7518011014908552,0.8235391149851116,2
codex,LESS (KNN-Unif.),2500,0.7451789677143097,0.8167121189872961,0
codex,LESS (KNN-Unif.),2500,0.7461798395961523,0.8193865546302216,1
codex,LESS (KNN-Unif.),2500,0.7537660673260689,0.8233721503937567,2
codex,LESS (KNN-Unif.),5000,0.7383406460285187,0.8142338112198018,0
codex,LESS (KNN-Unif.),5000,0.7358433157205582,0.8116655869258417,1
codex,LESS (KNN-Unif.),5000,0.7367414645850658,0.81186542690203,2
codex,LESS (KNN-Unif.),10000,0.7336445972323418,0.8068849136297768,0
codex,LESS (KNN-Unif.),10000,0.7308704890310764,0.8070144206285477,1
codex,LESS (KNN-Unif.),10000,0.7348727509379387,0.8115333923818292,2
codex,LESS (RR),500,0.7821788620203733,0.8545137841153789,0
codex,LESS (RR),500,0.7807789202779531,0.8516547563108238,1
codex,LESS (RR),500,0.7768810633569956,0.8502336942867653,2
codex,LESS (RR),1000,0.7700703889131546,0.8385810490596939,0
codex,LESS (RR),1000,0.7693599797785282,0.8368349090419911,1
codex,LESS (RR),1000,0.7618852406740189,0.8331325107530968,2
codex,LESS (RR),2500,0.7549320515245199,0.8270581178367138,0
codex,LESS (RR),2500,0.750648008659482,0.8203633671274057,1
codex,LESS (RR),2500,0.7553017772734165,0.823325880777997,2
codex,LESS (RR),5000,0.7371202036738396,0.8116639524295524,0
codex,LESS (RR),5000,0.7412941120564938,0.8174335936436782,1
codex,LESS (RR),5000,0.7400312907993793,0.8123818480887929,2
codex,LESS (RR),10000,0.740137429907918,0.8159369388343515,0
codex,LESS (RR),10000,0.7416476253420115,0.816358497819385,1
codex,LESS (RR),10000,0.7377052139490843,0.8120132542743876,2
codex,LESS (UOT),500,0.7899100054055452,0.8579880998948136,0
codex,LESS (UOT),500,0.7851178124547005,0.8575594167451601,1
codex,LESS (UOT),500,0.7902651112526655,0.8609759394784231,2
codex,LESS (UOT),1000,0.7646547928452492,0.8373548724764103,0
codex,LESS (UOT),1000,0.7645570524036884,0.8368927242385374,1
codex,LESS (UOT),1000,0.7659067306667566,0.8362906627558373,2
codex,LESS (UOT),2500,0.7521459702402353,0.8219658897535221,0
codex,LESS (UOT),2500,0.7506617996841669,0.8224700826245386,1
codex,LESS (UOT),2500,0.7535177133977413,0.8260218009755418,2
codex,LESS (UOT),5000,0.7363396268337965,0.8120969871210085,0
codex,LESS (UOT),5000,0.7392819300293922,0.8150148465222603,1
codex,LESS (UOT),5000,0.736085444688797,0.8114713105196888,2
codex,LESS (UOT),10000,0.7237928863614798,0.8011845625131517,0
codex,LESS (UOT),10000,0.7177604734897614,0.7965971828513855,1
codex,LESS (UOT),10000,0.725628886371851,0.8026482638072323,2
codex,RDS+ (RR),500,0.8472469840198755,0.9154329975513188,0
codex,RDS+ (RR),500,0.8500035535544157,0.9191787121062344,1
codex,RDS+ (RR),500,0.8530271463096142,0.9178418522146908,2
codex,RDS+ (RR),1000,0.8370308484882116,0.9015305312098684,0
codex,RDS+ (RR),1000,0.8365062288939953,0.9007563677591246,1
codex,RDS+ (RR),1000,0.8385675307363272,0.9036204669926617,2
codex,RDS+ (RR),2500,0.8332915417850018,0.8948004787435403,0
codex,RDS+ (RR),2500,0.842433450743556,0.8999885711315516,1
codex,RDS+ (RR),2500,0.8365809693932533,0.8959612267444262,2
codex,RDS+ (RR),5000,0.8236160129308701,0.885351017620918,0
codex,RDS+ (RR),5000,0.823997437953949,0.8843856821390422,1
codex,RDS+ (RR),5000,0.820673318579793,0.8817727058320433,2
codex,RDS+ (RR),10000,0.8055935315787792,0.8770433345155136,0
codex,RDS+ (RR),10000,0.8065253086388111,0.8749978878610843,1
codex,RDS+ (RR),10000,0.8026899639517069,0.874960326161739,2
codex,Random,500,0.8384236600250006,0.9070786843831474,0
codex,Random,500,0.8303858432918787,0.9003254543687846,1
codex,Random,500,0.830147884786129,0.9003236541474188,2
codex,Random,1000,0.8277327548712492,0.895261642497939,0
codex,Random,1000,0.8164590671658516,0.8855981256913494,1
codex,Random,1000,0.8170595970004797,0.8865478749613505,2
codex,Random,2500,0.8046420328319073,0.8746085482070575,0
codex,Random,2500,0.7988925073295832,0.8686510371799404,1
codex,Random,2500,0.8009630162268877,0.8723242095596081,2
codex,Random,5000,0.8208677992224693,0.8859978553813856,0
codex,Random,5000,0.8212584685534239,0.8839448496095232,1
codex,Random,5000,0.8227762375026941,0.8876582626756784,2
codex,Random,10000,0.8359803650528193,0.898009570567189,0
codex,Random,10000,0.8217248637229204,0.8893755395468828,1
codex,Random,10000,0.8383615277707577,0.8984075213807661,2
gsm8k,EMBED (RR),500,0.9639975801110268,8.344334599463844,0
gsm8k,EMBED (RR),500,0.9571179375052452,8.295743672932703,1
gsm8k,EMBED (RR),500,0.9488356560468674,8.397474348951778,2
gsm8k,EMBED (RR),1000,0.9669884890317917,8.572072175888513,0
gsm8k,EMBED (RR),1000,0.9689188823103905,8.659462096927923,1
gsm8k,EMBED (RR),1000,0.9743335694074631,8.656857904473247,2
gsm8k,EMBED (RR),2500,0.9565117061138153,8.956874851388765,0
gsm8k,EMBED (RR),2500,0.9678414240479469,8.857902511671874,1
gsm8k,EMBED (RR),2500,0.9682192727923393,8.860102423580422,2
gsm8k,EMBED (RR),5000,0.9758354797959328,8.972977053314741,0
gsm8k,EMBED (RR),5000,0.9511255398392677,8.922996259259852,1
gsm8k,EMBED (RR),5000,0.9659256339073181,9.06210709919615,2
gsm8k,EMBED (RR),10000,0.9894714877009392,9.144310694919382,0
gsm8k,EMBED (RR),10000,0.9993605613708496,9.256283928536392,1
gsm8k,EMBED (RR),10000,0.9696751683950424,9.07416148109812,2
gsm8k,LESS (DG),500,0.901178352534771,8.115527397760214,0
gsm8k,LESS (DG),500,0.8924842774868011,8.000188708938008,1
gsm8k,LESS (DG),500,0.9039565995335579,8.017807651777174,2
gsm8k,LESS (DG),1000,0.8480234295129776,8.1671757900507,0
gsm8k,LESS (DG),1000,0.8525665551424026,8.171378255703848,1
gsm8k,LESS (DG),1000,0.8593676462769508,8.327087501037111,2
gsm8k,LESS (DG),2500,0.8420112729072571,8.712349778147155,0
gsm8k,LESS (DG),2500,0.8346954360604286,8.714780026263048,1
gsm8k,LESS (DG),2500,0.8273733407258987,8.758294394741101,2
gsm8k,LESS (DG),5000,0.8314751759171486,8.934033948784077,0
gsm8k,LESS (DG),5000,0.8230162337422371,9.012399195540214,1
gsm8k,LESS (DG),5000,0.8341243714094162,8.950122250852665,2
gsm8k,LESS (DG),10000,0.8370901867747307,8.970494696549885,0
gsm8k,LESS (DG),10000,0.8221356272697449,8.98663988359233,1
gsm8k,LESS (DG),10000,0.8227664828300476,8.866059378840148,2
gsm8k,LESS (KNN-KDE),500,0.9988964200019836,8.15185844762656,0
gsm8k,LESS (KNN-KDE),500,1.0111300498247147,8.255440598098142,1
gsm8k,LESS (KNN-KDE),500,1.0118811875581741,8.187014509277692,2
gsm8k,LESS (KNN-KDE),1000,0.9243058562278748,8.251503846065125,0
gsm8k,LESS (KNN-KDE),1000,0.9315349012613297,8.332887178844715,1
gsm8k,LESS (KNN-KDE),1000,0.9325887262821198,8.244788759851925,2
gsm8k,LESS (KNN-KDE),2500,0.8525136634707451,8.6680668049278,0
gsm8k,LESS (KNN-KDE),2500,0.8552299588918686,8.684843626593532,1
gsm8k,LESS (KNN-KDE),2500,0.8529794216156006,8.60543979560904,2
gsm8k,LESS (KNN-KDE),5000,0.8368209451436996,8.88944357791753,0
gsm8k,LESS (KNN-KDE),5000,0.8465223982930183,8.967654482354893,1
gsm8k,LESS (KNN-KDE),5000,0.8299084156751633,8.900513909277,2
gsm8k,LESS (KNN-KDE),10000,0.8315188139677048,9.036443733464054,0
gsm8k,LESS (KNN-KDE),10000,0.8263649567961693,9.082713844741809,1
gsm8k,LESS (KNN-KDE),10000,0.836683064699173,9.071042882573703,2
gsm8k,LESS (KNN-Unif.),500,0.9869434162974358,8.126829678403148,0
gsm8k,LESS (KNN-Unif.),500,0.9997873231768608,8.07419197987751,1
gsm8k,LESS (KNN-Unif.),500,1.0019391998648643,8.119124710424277,2
gsm8k,LESS (KNN-Unif.),1000,0.9292449876666069,8.289285926948994,0
gsm8k,LESS (KNN-Unif.),1000,0.9441895335912704,8.20994522645674,1
gsm8k,LESS (KNN-Unif.),1000,0.9357343316078186,8.28369359847178,2
gsm8k,LESS (KNN-Unif.),2500,0.8570909649133682,8.721022764600706,0
gsm8k,LESS (KNN-Unif.),2500,0.8594097048044205,8.676635465267664,1
