dataset,method,num_samples,dev,test,seed
codex,LESS (KNN-Unif.),500,0.753157639876008,0.7925846484061834,2
codex,LESS (KNN-Unif.),1000,0.7665645089000463,0.8125547120297277,0
codex,LESS (KNN-Unif.),1000,0.7534695863723755,0.8001881651580334,1
codex,LESS (KNN-Unif.),1000,0.7593867965042591,0.8013447108300956,2
codex,LESS (KNN-Unif.),2500,0.7754718959331512,0.8226801744989447,0
codex,LESS (KNN-Unif.),2500,0.775472454726696,0.8225295357406139,1
codex,LESS (KNN-Unif.),2500,0.7738543897867203,0.825722999065309,2
codex,LESS (KNN-Unif.),5000,0.7740856111049652,0.8208368487052016,0
codex,LESS (KNN-Unif.),5000,0.7795082498341799,0.8293791094140427,1
codex,LESS (KNN-Unif.),5000,0.7823469955474138,0.8291192887401259,2
codex,LESS (KNN-Unif.),10000,0.7730840388685465,0.8301905756061142,0
codex,LESS (KNN-Unif.),10000,0.7783485986292362,0.8324887764614981,1
codex,LESS (KNN-Unif.),10000,0.7751262877136469,0.8293170791018654,2
codex,LESS (RR),500,0.7710528336465359,0.8152945072868386,0
codex,LESS (RR),500,0.7683003842830658,0.8182996670539314,1
codex,LESS (RR),500,0.7715090326964855,0.8187564222796543,2
codex,LESS (RR),1000,0.7825896237045527,0.835864355334559,0
codex,LESS (RR),1000,0.7984919752925634,0.8462687579763902,1
codex,LESS (RR),1000,0.8011699412018061,0.8488842514721123,2
codex,LESS (RR),2500,0.7994255963712931,0.8521165104733931,0
codex,LESS (RR),2500,0.7874869965016842,0.8479039385109335,1
codex,LESS (RR),2500,0.794862350448966,0.8504990916195754,2
codex,LESS (RR),5000,0.7858692985028028,0.8360211851226317,0
codex,LESS (RR),5000,0.786522138863802,0.8397689557357414,1
codex,LESS (RR),5000,0.7893940433859825,0.8415658003776461,2
codex,LESS (RR),10000,0.7937879078090191,0.8418062950509626,0
codex,LESS (RR),10000,0.8028941620141268,0.8485636665813021,1
codex,LESS (RR),10000,0.7972489036619663,0.8467183153371554,2
codex,LESS (UOT),500,0.7386920489370823,0.7865840117069515,0
codex,LESS (UOT),500,0.7491301316767931,0.7937233831632782,1
codex,LESS (UOT),500,0.7370053175836802,0.7865686053158464,2
